,BlockCode,MaxAdDown,tract
379725,90118703004012,15.0,9011870300
379914,90118703004016,15.0,9011870300
379916,90118703004018,15.0,9011870300
379726,90118703004019,15.0,9011870300
379727,90118703004020,15.0,9011870300
379920,90118703004022,15.0,9011870300
379921,90118703004023,15.0,9011870300
379728,90118703004024,15.0,9011870300
379729,90118703004025,15.0,9011870300
379730,90118703004026,15.0,9011870300
379733,90118703004029,15.0,9011870300
379734,90118703004030,15.0,9011870300
379929,90118703004031,15.0,9011870300
379930,90118703004032,15.0,9011870300
379931,90118703004033,15.0,9011870300
379932,90118703004034,15.0,9011870300
379933,90118703004035,15.0,9011870300
379934,90118703004036,15.0,9011870300
379735,90118703004037,15.0,9011870300
379737,90118703004040,15.0,9011870300
380428,90118705011000,0.0,9011870501
380429,90118705011001,0.0,9011870501
380427,90118705011002,15.0,9011870501
380539,90118705011003,15.0,9011870501
380432,90118705011005,0.0,9011870501
380433,90118705011006,15.0,9011870501
380434,90118705011007,15.0,9011870501
380436,90118705011009,15.0,9011870501
380545,90118705011010,15.0,9011870501
380546,90118705011011,15.0,9011870501
380437,90118705011012,0.0,9011870501
380449,90118705011024,15.0,9011870501
380451,90118705011027,15.0,9011870501
380452,90118705011028,15.0,9011870501
380453,90118705011029,15.0,9011870501
380454,90118705011031,15.0,9011870501
380567,90118705011033,15.0,9011870501
380568,90118705011034,15.0,9011870501
380569,90118705011035,15.0,9011870501
380570,90118705011036,15.0,9011870501
380571,90118705011037,15.0,9011870501
380572,90118705011038,15.0,9011870501
380575,90118705011041,15.0,9011870501
380457,90118705011042,0.0,9011870501
380458,90118705011043,15.0,9011870501
380459,90118705011044,15.0,9011870501
380464,90118705012005,0.0,9011870501
380465,90118705012006,15.0,9011870501
380471,90118705012013,15.0,9011870501
380472,90118705012014,15.0,9011870501
380473,90118705012015,15.0,9011870501
380594,90118705013000,15.0,9011870501
380595,90118705013001,15.0,9011870501
380600,90118705013006,15.0,9011870501
380476,90118705013009,15.0,9011870501
380604,90118705013010,15.0,9011870501
380605,90118705013011,15.0,9011870501
380606,90118705013012,15.0,9011870501
380478,90118705013019,15.0,9011870501
380615,90118705013021,15.0,9011870501
380620,90118705013027,15.0,9011870501
26524,90118705021001,15.0,9011870502
26398,90118705021006,18.0,9011870502
26529,90118705021009,15.0,9011870502
26455,90118705021012,0.0,9011870502
26456,90118705021013,15.0,9011870502
26535,90118705021017,15.0,9011870502
26459,90118705021018,0.0,9011870502
26542,90118705021025,15.0,9011870502
26462,90118705021029,0.0,9011870502
26463,90118705021030,15.0,9011870502
26464,90118705021031,15.0,9011870502
26548,90118705021032,15.0,9011870502
26551,90118705021035,15.0,9011870502
26552,90118705022001,15.0,9011870502
26469,90118705022009,15.0,9011870502
26470,90118705022010,15.0,9011870502
26563,90118705022013,15.0,9011870502
26473,90118705022014,15.0,9011870502
26451,90118705022024,15.0,9011870502
26452,90118705022025,0.0,9011870502
26453,90118705022030,15.0,9011870502
26579,90118705022031,15.0,9011870502
26580,90118705022032,15.0,9011870502
26581,90118705022033,15.0,9011870502
26583,90118705022035,15.0,9011870502
381022,90118707011000,15.0,9011870701
381023,90118707011001,15.0,9011870701
381026,90118707011004,15.0,9011870701
380953,90118707011006,0.0,9011870701
380959,90118707011012,0.0,9011870701
381033,90118707011013,15.0,9011870701
381034,90118707011014,15.0,9011870701
381036,90118707011016,15.0,9011870701
381037,90118707011017,15.0,9011870701
380961,90118707011018,15.0,9011870701
380965,90118707011022,15.0,9011870701
381050,90118707011032,15.0,9011870701
380968,90118707011051,0.0,9011870701
380970,90118707011053,15.0,9011870701
380971,90118707011054,15.0,9011870701
380976,90118707011061,0.0,9011870701
380977,90118707011062,0.0,9011870701
380978,90118707011063,0.0,9011870701
381078,90118707011066,15.0,9011870701
381341,90118707031023,15.0,9011870703
381342,90118707031024,15.0,9011870703
381438,90118707031025,15.0,9011870703
381343,90118707031026,15.0,9011870703
381440,90118707031027,15.0,9011870703
381441,90118707031028,15.0,9011870703
381442,90118707031029,15.0,9011870703
381443,90118707031030,15.0,9011870703
381444,90118707031031,15.0,9011870703
381445,90118707031032,15.0,9011870703
381344,90118707031033,0.0,9011870703
381285,90118707031034,15.0,9011870703
381346,90118707031035,15.0,9011870703
381448,90118707031036,15.0,9011870703
381449,90118707031037,15.0,9011870703
381450,90118707031038,15.0,9011870703
381451,90118707031039,15.0,9011870703
381347,90118707031040,0.0,9011870703
381452,90118707031041,15.0,9011870703
381356,90118707031057,0.0,9011870703
381472,90118707031063,15.0,9011870703
381473,90118707031064,15.0,9011870703
381474,90118707031065,15.0,9011870703
381359,90118707031071,15.0,9011870703
381360,90118707031072,15.0,9011870703
381361,90118707031073,0.0,9011870703
381362,90118707031074,15.0,9011870703
381363,90118707031075,15.0,9011870703
381484,90118707031076,15.0,9011870703
381485,90118707031077,15.0,9011870703
381927,90118707041001,0.0,9011870704
382093,90118707041003,15.0,9011870704
381931,90118707041019,0.0,9011870704
382121,90118707041032,15.0,9011870704
382122,90118707041033,15.0,9011870704
382123,90118707041034,15.0,9011870704
382124,90118707041035,15.0,9011870704
382125,90118707041036,15.0,9011870704
382126,90118707041037,15.0,9011870704
382127,90118707041038,15.0,9011870704
381941,90118707042001,15.0,9011870704
381944,90118707042006,0.0,9011870704
381948,90118707042011,0.0,9011870704
381953,90118707042016,15.0,9011870704
381960,90118707042026,0.0,9011870704
382174,90118707042051,15.0,9011870704
381965,90118707043000,0.0,9011870704
382189,90118707043016,15.0,9011870704
381968,90118707043029,0.0,9011870704
382205,90118707043035,15.0,9011870704
381969,90118707043036,0.0,9011870704
382643,90119800001000,15.0,9011980000
382629,90119800001001,15.0,9011980000
382645,90119800001002,15.0,9011980000
382646,90119800001003,15.0,9011980000
382647,90119800001004,15.0,9011980000
382648,90119800001005,15.0,9011980000
382649,90119800001006,15.0,9011980000
382650,90119800001007,15.0,9011980000
382651,90119800001008,15.0,9011980000
382652,90119800001020,15.0,9011980000
382653,90119800001023,15.0,9011980000
382654,90119800001024,15.0,9011980000
382656,90119800001026,15.0,9011980000
382628,90119800001027,15.0,9011980000
382658,90119800001028,15.0,9011980000
382659,90119800001029,15.0,9011980000
382660,90119800001030,15.0,9011980000
382661,90119800001031,15.0,9011980000
382662,90119800001032,15.0,9011980000
382663,90119800001033,15.0,9011980000
382664,90119800001034,15.0,9011980000
382665,90119800001035,15.0,9011980000
382666,90119800001037,15.0,9011980000
382667,90119800001038,15.0,9011980000
382668,90119800001039,15.0,9011980000
382669,90119800001041,15.0,9011980000
382670,90119800001042,15.0,9011980000
382671,90119800001043,15.0,9011980000
382672,90119800001045,15.0,9011980000
382630,90119800001046,15.0,9011980000
382631,90119800001047,15.0,9011980000
382675,90119800001048,15.0,9011980000
382632,90119800001049,15.0,9011980000
382633,90119800001050,15.0,9011980000
382678,90119800001051,15.0,9011980000
382679,90119800001052,15.0,9011980000
382680,90119800001053,15.0,9011980000
382634,90119800001054,15.0,9011980000
382635,90119800001055,15.0,9011980000
382636,90119800001056,15.0,9011980000
382637,90119800001057,15.0,9011980000
382685,90119800001058,15.0,9011980000
382639,90119800001060,15.0,9011980000
382640,90119800001063,15.0,9011980000
382689,90119800001065,15.0,9011980000
382690,90119800001066,15.0,9011980000
382691,90119800001067,15.0,9011980000
382692,90119800001068,15.0,9011980000
382693,90119800001069,15.0,9011980000
382852,90135261011005,15.0,9013526101
383036,90135261011015,15.0,9013526101
383037,90135261011016,15.0,9013526101
383039,90135261011018,15.0,9013526101
383041,90135261011020,15.0,9013526101
382863,90135261011021,15.0,9013526101
383055,90135261012009,15.0,9013526101
383056,90135261012010,15.0,9013526101
383061,90135261012015,15.0,9013526101
383073,90135261012027,15.0,9013526101
383076,90135261012030,15.0,9013526101
383082,90135261012036,15.0,9013526101
383083,90135261012037,15.0,9013526101
383084,90135261012038,15.0,9013526101
383085,90135261012039,15.0,9013526101
383087,90135261012041,15.0,9013526101
383098,90135261012052,15.0,9013526101
382903,90135261012062,15.0,9013526101
383115,90135261012069,15.0,9013526101
383116,90135261012070,15.0,9013526101
383123,90135261012077,15.0,9013526101
383124,90135261012078,15.0,9013526101
383125,90135261012079,15.0,9013526101
383127,90135261012081,15.0,9013526101
383128,90135261012082,15.0,9013526101
383129,90135261012083,15.0,9013526101
383131,90135261012085,15.0,9013526101
383542,90135261021012,15.0,9013526102
383491,90135261022001,15.0,9013526102
383654,90135261022002,15.0,9013526102
383661,90135261022009,15.0,9013526102
383677,90135261022025,15.0,9013526102
383695,90135261023006,15.0,9013526102
384092,90135281001003,15.0,9013528100
384094,90135281001005,15.0,9013528100
384103,90135281001014,15.0,9013528100
384113,90135281001024,15.0,9013528100
384116,90135281002002,15.0,9013528100
384119,90135281002005,15.0,9013528100
384122,90135281002008,15.0,9013528100
384124,90135281002010,15.0,9013528100
383997,90135281002014,15.0,9013528100
383999,90135281002016,15.0,9013528100
384000,90135281002017,15.0,9013528100
384135,90135281002021,15.0,9013528100
384005,90135281002023,15.0,9013528100
384013,90135281002035,15.0,9013528100
384155,90135281002042,15.0,9013528100
384163,90135281002050,15.0,9013528100
384563,90135291001001,0.0,9013529100
384567,90135291001005,15.0,9013529100
384569,90135291001007,15.0,9013529100
384571,90135291001009,15.0,9013529100
384573,90135291001012,15.0,9013529100
384576,90135291001015,15.0,9013529100
384432,90135291001016,18.0,9013529100
384732,90135291001019,15.0,9013529100
384733,90135291001020,15.0,9013529100
384734,90135291001021,15.0,9013529100
384735,90135291001022,15.0,9013529100
384742,90135291001029,15.0,9013529100
384582,90135291001031,15.0,9013529100
384583,90135291001033,15.0,9013529100
384749,90135291002001,15.0,9013529100
384751,90135291002004,15.0,9013529100
384763,90135291002016,15.0,9013529100
384765,90135291002018,15.0,9013529100
384766,90135291002019,15.0,9013529100
384770,90135291002023,15.0,9013529100
384771,90135291002024,15.0,9013529100
384772,90135291002025,15.0,9013529100
384777,90135291003003,15.0,9013529100
384778,90135291003004,15.0,9013529100
384589,90135291003006,15.0,9013529100
384595,90135291003016,0.0,9013529100
384795,90135291003022,15.0,9013529100
384602,90135291003027,15.0,9013529100
384606,90135291003031,15.0,9013529100
384607,90135291003032,15.0,9013529100
384517,90135291003036,15.0,9013529100
384609,90135291003037,15.0,9013529100
384811,90135291004000,15.0,9013529100
384611,90135291004002,15.0,9013529100
384615,90135291004006,15.0,9013529100
384837,90135291004026,15.0,9013529100
385345,90135301001003,15.0,9013530100
385346,90135301001004,15.0,9013530100
385348,90135301001006,15.0,9013530100
385351,90135301001009,15.0,9013530100
385352,90135301001010,15.0,9013530100
385353,90135301001011,15.0,9013530100
385354,90135301001012,15.0,9013530100
385279,90135301001014,0.0,9013530100
385313,90135301001015,15.0,9013530100
385282,90135301001018,15.0,9013530100
385368,90135301001027,15.0,9013530100
385291,90135301001028,15.0,9013530100
385640,90135302001005,15.0,9013530200
385536,90135302001011,18.0,9013530200
385648,90135302001013,15.0,9013530200
385763,90135302001018,15.0,9013530200
385786,90135302003003,15.0,9013530200
385798,90135302003015,15.0,9013530200
385672,90135302004003,15.0,9013530200
386251,90135303011020,15.0,9013530301
386272,90135303012015,15.0,9013530301
386144,90135303012016,15.0,9013530301
386145,90135303012017,15.0,9013530301
386146,90135303012018,15.0,9013530301
386147,90135303012019,15.0,9013530301
386154,90135303012028,15.0,9013530301
386156,90135303012030,15.0,9013530301
386292,90135303013004,15.0,9013530301
386295,90135303013007,15.0,9013530301
386160,90135303013008,15.0,9013530301
386161,90135303013009,15.0,9013530301
386839,90135303021006,15.0,9013530302
386840,90135303021007,15.0,9013530302
386717,90135303021009,15.0,9013530302
386843,90135303021010,15.0,9013530302
386846,90135303021013,15.0,9013530302
386850,90135303021017,15.0,9013530302
386854,90135303021021,15.0,9013530302
386855,90135303021022,15.0,9013530302
386857,90135303021024,15.0,9013530302
386858,90135303021025,15.0,9013530302
386859,90135303021026,15.0,9013530302
386860,90135303021027,15.0,9013530302
386862,90135303021029,15.0,9013530302
386863,90135303021030,15.0,9013530302
386675,90135303021032,15.0,9013530302
386532,90135303021033,15.0,9013530302
386677,90135303021034,15.0,9013530302
386533,90135303021035,15.0,9013530302
386681,90135303021042,15.0,9013530302
386683,90135303021044,15.0,9013530302
386885,90135303021052,15.0,9013530302
386557,90135303021055,18.0,9013530302
386688,90135303021056,15.0,9013530302
386689,90135303021057,15.0,9013530302
386691,90135303021059,15.0,9013530302
386692,90135303021060,15.0,9013530302
386693,90135303021061,15.0,9013530302
386694,90135303021062,15.0,9013530302
386911,90135303022011,15.0,9013530302
386913,90135303022013,15.0,9013530302
386921,90135303022021,15.0,9013530302
386931,90135303022031,15.0,9013530302
386944,90135303023011,15.0,9013530302
386959,90135303023026,15.0,9013530302
386961,90135303023028,15.0,9013530302
387446,90135304001008,15.0,9013530400
387448,90135304001010,15.0,9013530400
387449,90135304001011,15.0,9013530400
387453,90135304002003,15.0,9013530400
387454,90135304002004,15.0,9013530400
387456,90135304002006,15.0,9013530400
387412,90135304002007,15.0,9013530400
387414,90135304002009,15.0,9013530400
387733,90135305001000,15.0,9013530500
387648,90135305001010,15.0,9013530500
387649,90135305001011,15.0,9013530500
387681,90135305001013,15.0,9013530500
387750,90135305001019,15.0,9013530500
387752,90135305001021,15.0,9013530500
387652,90135305001023,15.0,9013530500
387653,90135305001024,15.0,9013530500
387654,90135305001025,15.0,9013530500
387655,90135305001026,15.0,9013530500
387656,90135305001027,15.0,9013530500
387759,90135305001028,15.0,9013530500
387761,90135305001030,15.0,9013530500
387764,90135305001034,15.0,9013530500
387765,90135305001035,15.0,9013530500
387641,90135305001036,15.0,9013530500
387643,90135305001038,15.0,9013530500
387771,90135305002001,15.0,9013530500
387772,90135305002002,15.0,9013530500
387781,90135305002011,15.0,9013530500
387782,90135305002012,15.0,9013530500
388247,90135306001018,15.0,9013530600
388151,90135306001019,15.0,9013530600
388153,90135306001021,0.0,9013530600
388156,90135306002000,15.0,9013530600
388257,90135306002005,15.0,9013530600
388163,90135306002008,15.0,9013530600
388164,90135306002009,15.0,9013530600
388262,90135306002010,15.0,9013530600
388264,90135306002012,15.0,9013530600
388266,90135306002014,15.0,9013530600
388204,90135306002018,15.0,9013530600
388271,90135306002019,15.0,9013530600
388116,90135306002021,18.0,9013530600
388277,90135306002025,15.0,9013530600
388280,90135306002028,15.0,9013530600
388283,90135306002032,15.0,9013530600
388171,90135306002039,15.0,9013530600
388172,90135306002040,15.0,9013530600
388753,90135331011003,15.0,9013533101
388993,90135331011005,15.0,9013533101
389006,90135331011020,15.0,9013533101
388756,90135331011022,15.0,9013533101
388757,90135331011023,15.0,9013533101
389027,90135331011041,15.0,9013533101
388763,90135331011043,15.0,9013533101
389032,90135331011046,15.0,9013533101
