BlockCode,MaxAdDown,MaxAdUp
090010111002000,115.0,35.0
090010111002001,101.0,35.0
090010111002002,115.0,35.0
090010111002003,115.0,35.0
090010111002004,101.0,35.0
090010111002005,101.0,35.0
090010111002006,115.0,35.0
090010111002007,115.0,35.0
090010111002008,115.0,35.0
090010111002009,115.0,35.0
090010111002010,115.0,35.0
090010111002011,115.0,35.0
090010111002012,101.0,35.0
090010111002013,115.0,35.0
090010111002014,115.0,35.0
090010111002015,115.0,35.0
090010111002016,115.0,35.0
090010111002017,115.0,35.0
090010111002018,115.0,35.0
090010111002019,101.0,35.0
090010111003000,115.0,35.0
090010111003001,101.0,35.0
090010111003002,115.0,35.0
090010111003003,101.0,35.0
090010111003004,115.0,35.0
090010111003005,101.0,35.0
090010111003006,115.0,35.0
090010111003007,115.0,35.0
090010111003008,115.0,35.0
090010111003009,115.0,35.0
090010111003010,101.0,35.0
090010111003011,101.0,35.0
090010111003012,101.0,35.0
090010111003013,101.0,35.0
090010111003014,101.0,35.0
090010111003015,101.0,35.0
090010111003016,101.0,35.0
090010111003017,101.0,35.0
090010111003018,101.0,35.0
090010111003019,101.0,35.0
090010111003021,101.0,35.0
090010111003022,101.0,35.0
090010111003023,115.0,35.0
090010111003024,101.0,35.0
090010111004000,101.0,35.0
090010111004001,115.0,35.0
090010111004002,101.0,35.0
090010111004003,101.0,35.0
090010111004004,115.0,35.0
090010111004005,101.0,35.0
090010111004006,115.0,35.0
090010111004007,115.0,35.0
090010111004008,115.0,35.0
090010111004009,115.0,35.0
090010111004010,115.0,35.0
090010111004011,115.0,35.0
090010111004012,115.0,35.0
090010111004013,101.0,35.0
090010111004014,101.0,35.0
090010111004015,115.0,35.0
090010111004016,115.0,35.0
090010111004017,101.0,35.0
090010111004018,101.0,35.0
090010111004019,115.0,35.0
090010111004020,115.0,35.0
090010111004021,115.0,35.0
090010111004022,115.0,35.0
090010111004023,101.0,35.0
090010111004024,101.0,35.0
090010111004025,101.0,35.0
090010111004026,101.0,35.0
090010112001000,101.0,35.0
090010112001001,101.0,100.0
090010112001002,101.0,35.0
090010112001003,101.0,35.0
090010112001004,101.0,100.0
090010112001005,101.0,100.0
090010112001006,101.0,35.0
090010112001007,101.0,100.0
090010112001008,101.0,35.0
090010112001009,101.0,35.0
090010112001010,101.0,35.0
090010112001011,101.0,35.0
090010112001012,101.0,35.0
090010112001013,101.0,35.0
090010112001014,101.0,35.0
090010112001015,101.0,35.0
090010112001016,101.0,35.0
090010112001017,101.0,100.0
090010112001018,101.0,100.0
090010112001019,101.0,100.0
090010112001020,101.0,35.0
090010112001021,101.0,35.0
090010112001022,101.0,35.0
090010112001023,101.0,35.0
090010112001024,101.0,35.0
090010112001025,101.0,35.0
090010112001026,101.0,35.0
090010112001027,101.0,35.0
090010112001028,101.0,35.0
090010112001029,101.0,100.0
090010112001030,101.0,100.0
090010112001031,101.0,100.0
090010112001032,101.0,35.0
090010112001033,101.0,35.0
090010112001034,101.0,35.0
090010112001035,101.0,35.0
090010112001036,101.0,35.0
090010112001037,101.0,35.0
090010112001038,101.0,35.0
090010112001039,101.0,100.0
090010112001040,101.0,35.0
090010112001041,101.0,100.0
090010112001042,101.0,35.0
090010112001043,101.0,100.0
090010112001044,101.0,35.0
090010112001045,101.0,100.0
090010112001046,101.0,35.0
090010112001047,101.0,35.0
090010112001048,101.0,35.0
090010112001049,101.0,35.0
090010112001050,101.0,35.0
090010112001051,101.0,35.0
090010112001052,101.0,35.0
090010112001053,101.0,35.0
090010112001054,101.0,100.0
090010112001055,101.0,100.0
090010112001056,101.0,35.0
090010112001057,101.0,35.0
090010112001058,101.0,100.0
090010112001059,101.0,35.0
090010112001061,15.0,3.0
090010112001062,101.0,100.0
090010112001063,101.0,100.0
090010112001064,101.0,100.0
090010112001065,101.0,100.0
090010112001066,101.0,35.0
090010112001067,101.0,100.0
090010112001068,101.0,35.0
090010112001069,101.0,100.0
090010112001070,101.0,35.0
090010112001071,101.0,35.0
090010112002000,101.0,35.0
090010112002001,101.0,100.0
090010112002002,101.0,100.0
090010112002003,101.0,35.0
090010112002004,101.0,100.0
090010112002005,101.0,100.0
090010112002006,101.0,35.0
090010112002007,101.0,35.0
090010112002008,101.0,35.0
090010112002009,101.0,35.0
090010112002010,101.0,100.0
090010112002011,101.0,35.0
090010112002012,101.0,100.0
090010112002013,101.0,100.0
090010112002014,101.0,35.0
090010112002015,101.0,35.0
090010112002016,101.0,35.0
090010112002017,101.0,100.0
090010112002018,101.0,100.0
090010112002020,101.0,35.0
090010112002021,101.0,35.0
090010112002022,101.0,100.0
090010112002023,101.0,35.0
090010112002024,101.0,35.0
090010112002025,101.0,35.0
090010112002026,101.0,35.0
090010112002027,101.0,35.0
090010112002028,101.0,35.0
090010112002029,101.0,35.0
090010112002030,101.0,35.0
090010112002031,101.0,35.0
090010112002032,101.0,35.0
090010112002033,101.0,100.0
090010112002034,101.0,35.0
090010112002035,101.0,35.0
090010112002036,101.0,35.0
090010112002037,101.0,35.0
090010113001000,101.0,100.0
090010113001001,101.0,100.0
090010113001002,101.0,35.0
090010113001003,101.0,100.0
090010113001004,101.0,35.0
090010113001005,101.0,100.0
090010113001006,101.0,100.0
090010113001007,101.0,35.0
090010113001008,101.0,100.0
090010113001009,101.0,100.0
090010113001010,101.0,100.0
090010113001011,101.0,100.0
090010113001012,101.0,35.0
090010113001013,101.0,35.0
090010113001014,101.0,35.0
090010113001015,101.0,35.0
090010113001016,101.0,100.0
090010113001017,101.0,35.0
090010113001018,101.0,100.0
090010113001019,101.0,100.0
090010113001020,101.0,100.0
090010113001021,101.0,100.0
090010113001022,101.0,35.0
090010113001023,101.0,35.0
090010113001024,101.0,35.0
090010113001025,101.0,35.0
090010113001026,0.0,0.0
090010113001027,15.0,3.0
090010113001029,15.0,3.0
090010113001031,15.0,3.0
090010113001032,15.0,3.0
090010113001033,15.0,3.0
090010113001034,15.0,3.0
090010113001035,101.0,35.0
090010113001036,101.0,35.0
090010113001037,101.0,100.0
090010113001038,101.0,100.0
090010113001039,101.0,100.0
090010113001040,101.0,100.0
090010113001041,101.0,35.0
090010113001042,101.0,35.0
090010113001043,101.0,100.0
090010113001044,101.0,35.0
090010113001045,101.0,35.0
090010113001046,101.0,35.0
090010113001047,101.0,100.0
090010113001048,101.0,35.0
090010113001049,101.0,100.0
090010113001050,15.0,3.0
090010113001051,15.0,3.0
090010113002000,101.0,100.0
090010113002001,101.0,100.0
090010113002002,101.0,100.0
090010113002003,101.0,100.0
090010113002004,101.0,100.0
090010113002005,101.0,35.0
090010113002006,101.0,100.0
090010113002007,101.0,100.0
090010113002008,101.0,100.0
090010113002009,101.0,100.0
090010113002010,101.0,100.0
090010113002011,101.0,35.0
090010113002012,101.0,100.0
090010113002013,101.0,35.0
090010113002014,101.0,100.0
090010113002015,101.0,100.0
090010113002016,101.0,100.0
090010113002017,101.0,35.0
090010113003000,101.0,100.0
090010113003001,101.0,100.0
090010113003002,101.0,100.0
090010113003003,101.0,100.0
090010113003004,101.0,100.0
090010201001000,101.0,35.0
090010201001001,115.0,35.0
090010201001002,115.0,35.0
090010201001003,115.0,35.0
090010201001004,101.0,35.0
090010201001005,101.0,35.0
090010201001006,101.0,35.0
090010201001007,101.0,35.0
090010201001008,101.0,35.0
090010201001009,115.0,35.0
090010201001010,101.0,35.0
090010201001011,101.0,35.0
090010201002000,115.0,35.0
090010201002001,101.0,35.0
090010201002002,101.0,35.0
090010201002003,115.0,35.0
090010201002004,101.0,35.0
090010201002005,101.0,35.0
090010201002006,101.0,35.0
090010201002007,101.0,35.0
090010201002008,101.0,35.0
090010201002009,101.0,35.0
090010201002010,101.0,35.0
090010201002011,101.0,35.0
090010201002012,101.0,35.0
090010201002013,101.0,35.0
090010201002014,101.0,35.0
090010201002015,101.0,35.0
090010201003000,101.0,35.0
090010201003001,115.0,35.0
090010201003002,101.0,35.0
090010201003003,101.0,35.0
090010201003004,101.0,35.0
090010201003005,101.0,35.0
090010201003006,101.0,35.0
090010201003007,101.0,35.0
090010201003008,101.0,35.0
090010202001000,115.0,35.0
090010202001001,101.0,35.0
090010202001002,115.0,35.0
090010202001003,115.0,35.0
090010202001004,115.0,35.0
090010202001005,115.0,35.0
090010202001006,115.0,35.0
090010202001007,101.0,35.0
090010202001008,101.0,35.0
090010202001009,101.0,35.0
090010202001010,115.0,35.0
090010202001011,115.0,35.0
090010202001012,115.0,35.0
090010202001013,115.0,35.0
090010202001014,115.0,35.0
090010202001015,115.0,35.0
090010202001016,101.0,35.0
090010202001017,115.0,35.0
090010202001018,115.0,35.0
090010202001019,101.0,35.0
090010202001020,101.0,35.0
090010202001021,101.0,35.0
090010202001022,101.0,35.0
090010202001023,101.0,35.0
090010202001024,101.0,35.0
090010202001025,101.0,35.0
090010202001026,101.0,35.0
090010202001027,101.0,35.0
090010202001028,101.0,35.0
090010202001029,101.0,35.0
090010202001030,101.0,35.0
090010202001031,101.0,35.0
090010202001032,101.0,35.0
090010202001033,101.0,35.0
090010202001034,115.0,35.0
090010202001035,101.0,35.0
090010202001036,115.0,35.0
090010202001037,101.0,35.0
090010202001038,115.0,35.0
090010202001039,101.0,35.0
090010202001040,101.0,35.0
090010202001041,101.0,35.0
090010202001042,101.0,35.0
090010202001043,101.0,35.0
090010202001044,101.0,35.0
090010202001045,101.0,35.0
090010202002000,115.0,35.0
090010202002001,101.0,35.0
090010202002002,101.0,35.0
090010202002003,101.0,35.0
090010202002004,101.0,35.0
090010202002005,101.0,35.0
090010202002006,115.0,35.0
090010202002007,115.0,35.0
090010202002008,115.0,35.0
090010202002009,115.0,35.0
090010202002010,101.0,35.0
090010202002011,115.0,35.0
090010202002012,101.0,35.0
090010202002013,115.0,35.0
090010202002014,101.0,35.0
090010202002015,101.0,35.0
090010202002016,101.0,35.0
090010202002017,101.0,35.0
090010202002018,101.0,35.0
090010202002019,101.0,35.0
090010202002020,101.0,35.0
090010202002021,101.0,35.0
090010202002022,101.0,35.0
090010202002023,115.0,35.0
090010202002024,101.0,35.0
090010202002025,101.0,35.0
090010202002026,101.0,35.0
090010202002027,101.0,35.0
090010202002028,101.0,35.0
090010202002029,115.0,35.0
090010202002030,101.0,35.0
090010202002031,115.0,35.0
090010202002032,101.0,35.0
090010202002033,115.0,35.0
090010203001000,101.0,35.0
090010203001001,115.0,35.0
090010203001002,101.0,35.0
090010203001003,115.0,35.0
090010203001004,101.0,35.0
090010203001005,115.0,35.0
090010203001006,101.0,35.0
090010203001007,115.0,35.0
090010203001008,101.0,35.0
090010203001009,115.0,35.0
090010203001010,101.0,35.0
090010203001011,101.0,35.0
090010203001012,115.0,35.0
090010203001013,115.0,35.0
090010203001014,115.0,35.0
090010203001015,115.0,35.0
090010203001016,115.0,35.0
090010203001017,101.0,35.0
090010203001018,115.0,35.0
090010203001019,101.0,35.0
090010203001020,115.0,35.0
090010203001021,101.0,35.0
090010203001022,115.0,35.0
090010203001023,101.0,35.0
090010203001024,115.0,35.0
090010203002000,115.0,35.0
090010203002001,115.0,35.0
090010203002002,115.0,35.0
090010203002003,101.0,35.0
090010203002004,101.0,35.0
090010203002005,101.0,35.0
090010203002006,15.0,3.0
090010203002007,101.0,35.0
090010203002008,101.0,35.0
090010203002009,15.0,3.0
090010203002010,101.0,35.0
090010203002011,15.0,3.0
090010203002012,101.0,35.0
090010203002013,101.0,35.0
090010203002014,101.0,35.0
090010203002015,115.0,35.0
090010203002016,115.0,35.0
090010203002017,115.0,35.0
090010203002018,115.0,35.0
090010203002019,115.0,35.0
090010203002020,101.0,35.0
090010203002021,115.0,35.0
090010203002022,115.0,35.0
090010203002023,115.0,35.0
090010203002024,101.0,35.0
090010203002025,115.0,35.0
090010203002026,101.0,35.0
090010203002027,115.0,35.0
090010203002028,115.0,35.0
090010203002029,101.0,35.0
090010203002030,115.0,35.0
090010203002031,115.0,35.0
090010203002032,101.0,35.0
090010203002033,101.0,35.0
090010203002034,101.0,35.0
090010203002035,101.0,35.0
090010203002036,101.0,35.0
090010203002037,101.0,35.0
090010203002038,101.0,35.0
090010203002039,101.0,35.0
090010203002040,101.0,35.0
090010203002041,101.0,35.0
090010203003000,115.0,35.0
090010203003001,101.0,35.0
090010203003002,115.0,35.0
090010203003003,101.0,35.0
090010203003004,115.0,35.0
090010203003005,115.0,35.0
090010203003006,115.0,35.0
090010203003007,115.0,35.0
090010203003008,101.0,35.0
090010203003009,115.0,35.0
090010203003010,115.0,35.0
090010203003011,115.0,35.0
090010203003012,115.0,35.0
090010203003013,115.0,35.0
090010203003014,115.0,35.0
090010203003015,101.0,35.0
090010203003016,15.0,3.0
090010203003017,101.0,35.0
090010203003018,101.0,35.0
090010203003019,101.0,35.0
090010203003020,101.0,35.0
090010203003021,115.0,35.0
090010203003022,115.0,35.0
090010203004000,101.0,35.0
090010203004001,101.0,35.0
090010203004002,101.0,35.0
090010203004003,101.0,35.0
090010203004004,115.0,35.0
090010203004005,115.0,35.0
090010203004006,115.0,35.0
090010203004007,101.0,35.0
090010203004008,115.0,35.0
090010203004009,115.0,35.0
090010203004010,115.0,35.0
090010203004011,115.0,35.0
090010203004012,115.0,35.0
090010203004013,115.0,35.0
090010203004014,115.0,35.0
090010203004015,115.0,35.0
090010203004016,101.0,35.0
090010203004017,101.0,35.0
090010204001000,101.0,35.0
090010204001001,101.0,35.0
090010204001002,101.0,35.0
090010204001003,101.0,35.0
090010204001004,101.0,35.0
090010204001005,101.0,35.0
090010204001006,101.0,35.0
090010204001007,101.0,35.0
090010204001008,115.0,35.0
090010204001009,101.0,35.0
090010204001010,115.0,35.0
090010204001011,115.0,35.0
090010204001012,101.0,35.0
090010204001013,101.0,35.0
090010204001014,101.0,35.0
090010204001015,101.0,35.0
090010204001016,115.0,35.0
090010204001017,115.0,35.0
090010204001018,101.0,35.0
090010204001019,115.0,35.0
090010204001020,115.0,35.0
090010204001021,115.0,35.0
090010204001022,101.0,35.0
090010204001023,101.0,35.0
090010204001024,101.0,35.0
090010204001025,115.0,35.0
090010204001026,101.0,35.0
090010204001027,101.0,35.0
090010204001028,101.0,35.0
090010204001029,101.0,35.0
090010204001030,115.0,35.0
090010204001031,115.0,35.0
090010204001032,101.0,35.0
090010204002000,101.0,35.0
090010204002001,115.0,35.0
090010204002002,115.0,35.0
090010204002003,101.0,35.0
090010204002004,115.0,35.0
090010204002005,115.0,35.0
090010204002006,115.0,35.0
090010204002007,101.0,35.0
090010204002008,101.0,35.0
090010204002009,115.0,35.0
090010204002010,115.0,35.0
090010204002011,115.0,35.0
090010204002012,115.0,35.0
090010204002013,115.0,35.0
090010204002014,115.0,35.0
090010204002015,115.0,35.0
090010204002016,115.0,35.0
090010204002017,101.0,35.0
090010204002018,101.0,35.0
090010204002019,101.0,35.0
090010204002020,115.0,35.0
090010204002021,101.0,35.0
090010204002022,115.0,35.0
090010204002023,115.0,35.0
090010204002024,115.0,35.0
090010204002025,115.0,35.0
090010204002026,115.0,35.0
090010204002027,115.0,35.0
090010204002028,101.0,35.0
090010204002029,115.0,35.0
090010204002030,101.0,35.0
090010204002031,101.0,35.0
090010204002032,101.0,35.0
090010204002033,101.0,35.0
090010205001000,115.0,35.0
090010205001001,115.0,35.0
090010205001002,115.0,35.0
090010205001003,115.0,35.0
090010205001004,101.0,35.0
090010205001005,115.0,35.0
090010205001006,115.0,35.0
090010205001007,115.0,35.0
090010205001008,115.0,35.0
090010205001009,115.0,35.0
090010205001010,115.0,35.0
090010205001011,115.0,35.0
090010205001012,115.0,35.0
090010205001013,101.0,35.0
090010205001014,101.0,35.0
090010205001015,115.0,35.0
090010205002000,115.0,35.0
090010205002001,115.0,35.0
090010205002002,101.0,35.0
090010205002003,115.0,35.0
090010205002004,115.0,35.0
090010205002005,115.0,35.0
090010205002006,115.0,35.0
090010205002007,115.0,35.0
090010205002008,115.0,35.0
090010205002009,115.0,35.0
090010205002010,115.0,35.0
090010205002011,115.0,35.0
090010205002012,115.0,35.0
090010205002013,115.0,35.0
090010205002014,115.0,35.0
090010205002015,115.0,35.0
090010205002016,115.0,35.0
090010205003000,115.0,35.0
090010205003001,115.0,35.0
090010205003002,115.0,35.0
090010205003003,101.0,35.0
090010205003004,115.0,35.0
090010205003005,115.0,35.0
090010205003006,101.0,35.0
090010205003007,101.0,35.0
090010205003008,115.0,35.0
090010205003009,115.0,35.0
090010205003010,101.0,35.0
090010205003011,101.0,35.0
090010205003012,101.0,35.0
090010205003013,101.0,35.0
090010205003014,101.0,35.0
090010205003015,115.0,35.0
090010205003016,101.0,35.0
090010205003017,115.0,35.0
090010205003018,115.0,35.0
090010205003019,101.0,35.0
090010205003020,101.0,35.0
090010205003021,101.0,35.0
090010205003022,101.0,35.0
090010205003023,101.0,35.0
090010205003024,101.0,35.0
090010205003025,101.0,35.0
090010205003026,115.0,35.0
090010205003027,101.0,35.0
090010205003028,115.0,35.0
090010205003029,101.0,35.0
090010205003030,101.0,35.0
090010205003031,101.0,35.0
090010205003032,101.0,35.0
090010205003033,101.0,35.0
090010205003034,101.0,35.0
090010205003035,115.0,35.0
090010205003036,115.0,35.0
090010205003037,101.0,35.0
090010205003038,101.0,35.0
090010205003039,115.0,35.0
090010205003040,101.0,35.0
090010205003041,115.0,35.0
090010205003042,101.0,35.0
090010206001000,101.0,35.0
090010206001001,115.0,35.0
090010206001002,115.0,35.0
090010206001003,115.0,35.0
090010206001004,115.0,35.0
090010206001005,115.0,35.0
090010206001006,115.0,35.0
090010206001007,115.0,35.0
090010206001008,115.0,35.0
090010206001009,101.0,35.0
090010206001010,115.0,35.0
090010206001011,115.0,35.0
090010206001012,101.0,35.0
090010206001013,101.0,35.0
090010206001014,115.0,35.0
090010206001015,115.0,35.0
090010206001016,115.0,35.0
090010206001017,115.0,35.0
090010206001018,115.0,35.0
090010206001019,115.0,35.0
090010206001020,115.0,35.0
090010206002000,115.0,35.0
090010206002001,115.0,35.0
090010206002002,115.0,35.0
090010206002003,115.0,35.0
090010206002004,115.0,35.0
090010206002005,115.0,35.0
090010206002006,115.0,35.0
090010206002007,115.0,35.0
090010206002008,115.0,35.0
090010206002009,115.0,35.0
090010206002010,115.0,35.0
090010206002011,115.0,35.0
090010206002012,101.0,35.0
090010206002013,115.0,35.0
090010206002014,115.0,35.0
090010206002015,115.0,35.0
090010206002016,101.0,35.0
090010206003000,115.0,35.0
090010206003001,115.0,35.0
